"Postcode","OA_Code","Total","Percentage"
"TF8 7DF","E00147576",7,54
"TF8 7DF","E00147582",6,46
"TF8 7DT","E00071448",1,4
"TF8 7DT","E00071453",26,96
"TF8 7EH","E00071450",11,69
"TF8 7EH","E00071701",5,31
"TF8 7EU","E00071450",52,98
"TF8 7EU","E00071453",1,2
"TF8 7JF","E00071449",6,50
"TF8 7JF","E00146873",6,50
"TF8 7JT","E00071455",12,46
"TF8 7JT","E00146883",10,38
"TF8 7JT","E00146890",4,15
"TF8 7JX","E00071455",7,35
"TF8 7JX","E00146881",13,65
"TF8 7LA","E00071452",2,25
"TF8 7LA","E00146879",6,75
"TF8 7LE","E00071452",8,67
"TF8 7LE","E00146879",4,33
"TF8 7LT","E00071449",12,41
"TF8 7LT","E00146873",17,59
"TF8 7ND","E00071452",20,87
"TF8 7ND","E00146879",3,13
"TF8 7NF","E00071453",7,88
"TF8 7NF","E00071454",1,13
"TF8 7QT","E00071454",71,99
"TF8 7QT","E00071455",1,1
"TF9 1AS","E00147071",2,12
"TF9 1AS","E00147073",15,88
"TF9 1BF","E00147072",12,86
"TF9 1BF","E00147075",2,14
"TF9 1EF","E00147049",42,93
"TF9 1EF","E00147050",3,7
"TF9 1EJ","E00147046",6,6
"TF9 1EJ","E00147054",103,94
"TF9 1EP","E00147048",16,46
"TF9 1EP","E00147050",19,54
"TF9 1EQ","E00147049",5,14
"TF9 1EQ","E00147054",32,86
"TF9 1EW","E00147048",27,93
"TF9 1EW","E00147050",2,7
"TF9 1HB","E00147047",4,29
"TF9 1HB","E00147048",10,71
"TF9 1HY","E00147050",17,89
"TF9 1HY","E00147051",2,11
"TF9 1JP","E00147050",4,15
"TF9 1JP","E00147070",22,85
"TF9 1LH","E00147078",2,8
"TF9 1LH","E00147079",23,92
"TF9 1ND","E00147078",96,99
"TF9 1ND","E00147079",1,1
"TF9 1PS","E00147049",5,71
"TF9 1PS","E00147050",2,29
"TF9 1PT","E00147072",2,17
"TF9 1PT","E00147079",10,83
"TF9 1QB","E00147051",4,17
"TF9 1QB","E00147070",20,83
"TF9 1QF","E00147050",3,43
"TF9 1QF","E00147070",4,57
"TF9 1RE","E00147052",3,6
"TF9 1RE","E00147053",46,94
"TF9 2AQ","E00147105",11,73
"TF9 2AQ","E00150675",4,27
"TF9 2AY","E00147030",4,33
"TF9 2AY","E00147105",8,67
"TF9 2BG","E00147105",33,80
"TF9 2BG","E00174562",3,7
"TF9 2BG","E00174564",5,12
"TF9 2BS","E00147026",2,22
"TF9 2BS","E00147038",7,78
"TF9 2DW","E00071363",2,33
"TF9 2DW","E00147027",4,67
"TF9 2DZ","E00147038",8,9
"TF9 2DZ","E00174562",85,91
"TF9 2EN","E00147078",24,92
"TF9 2EN","E00147105",2,8
"TF9 2JA","E00147106",3,50
"TF9 2JA","E00174561",3,50
"TF9 2JE","E00147105",6,75
"TF9 2JE","E00174564",2,25
"TF9 2JF","E00147105",18,55
"TF9 2JF","E00174564",15,45
"TF9 2JH","E00147105",1,17
"TF9 2JH","E00147106",2,33
"TF9 2JH","E00174564",3,50
"TF9 2JR","E00174561",5,31
"TF9 2JR","E00174564",11,69
"TF9 2LB","E00147038",11,61
"TF9 2LB","E00174562",7,39
"TF9 2LR","E00147030",11,85
"TF9 2LR","E00147105",2,15
"TF9 2PG","E00147023",1,13
"TF9 2PG","E00150675",7,88
"TF9 2PP","E00150675",18,95
"TF9 2PP","E00150678",1,5
"TF9 2QS","E00150675",18,86
"TF9 2QS","E00150678",3,14
"TF9 2RN","E00147023",4,15
"TF9 2RN","E00147025",22,85
"TF9 2RQ","E00147023",3,18
"TF9 2RQ","E00147029",7,41
"TF9 2RQ","E00147030",7,41
"TF9 2SH","E00147024",11,55
"TF9 2SH","E00150678",2,10
"TF9 2SH","E00151320",7,35
"TF9 2SP","E00147030",11,65
"TF9 2SP","E00147105",6,35
"TF9 2TA","E00147029",5,7
"TF9 2TA","E00147030",70,93
"TF9 2TP","E00147026",2,50
"TF9 2TP","E00147027",2,50
"TF9 2TS","E00147026",27,84
"TF9 2TS","E00147028",5,16
"TF9 2TT","E00147038",2,67
"TF9 2TT","E00174562",1,33
"TF9 2TU","E00147026",7,58
"TF9 2TU","E00147030",5,42
"TF9 2TW","E00147027",15,94
"TF9 2TW","E00147028",1,6
"TF9 2TY","E00147026",4,19
"TF9 2TY","E00147028",17,81
"TF9 2UB","E00147028",4,67
"TF9 2UB","E00147029",2,33
"TF9 3AA","E00147049",8,53
"TF9 3AA","E00147054",7,47
"TF9 3AD","E00147063",53,82
"TF9 3AD","E00174565",12,18
"TF9 3AR","E00147063",3,5
"TF9 3AR","E00174565",61,95
"TF9 3AU","E00147050",13,24
"TF9 3AU","E00147063",41,76
"TF9 3AX","E00147050",3,21
"TF9 3AX","E00147063",7,50
"TF9 3AX","E00147064",4,29
"TF9 3AY","E00147063",4,6
"TF9 3AY","E00147064",60,94
"TF9 3BF","E00147068",12,71
"TF9 3BF","E00147069",5,29
"TF9 3BH","E00174565",23,43
"TF9 3BH","E00174566",31,57
"TF9 3BW","E00147063",61,98
"TF9 3BW","E00147067",1,2
"TF9 3DL","E00147065",59,95
"TF9 3DL","E00147071",3,5
"TF9 3DW","E00147057",34,92
"TF9 3DW","E00147065",3,8
"TF9 3EL","E00147057",2,10
"TF9 3EL","E00147079",19,90
"TF9 3FD","E00147063",12,57
"TF9 3FD","E00174565",9,43
"TF9 3GD","E00147062",2,67
"TF9 3GD","E00147067",1,33
"TF9 3JJ","E00147034",27,87
"TF9 3JJ","E00147037",4,13
"TF9 3LF","E00147034",3,43
"TF9 3LF","E00147037",4,57
"TF9 3PR","E00147059",2,10
"TF9 3PR","E00147091",18,90
"TF9 3PX","E00147091",6,26
"TF9 3PX","E00147106",17,74
"TF9 3QA","E00147062",3,16
"TF9 3QA","E00147066",16,84
"TF9 3QT","E00147062",114,78
"TF9 3QT","E00147066",32,22
"TF9 3QW","E00147035",9,56
"TF9 3QW","E00147082",7,44
"TF9 3SW","E00147049",30,73
"TF9 3SW","E00147089",11,27
"TF9 3SY","E00093098",2,33
"TF9 3SY","E00147089",4,67
"TF9 3TN","E00147089",18,72
"TF9 3TN","E00147092",7,28
"TF9 3TP","E00147092",2,50
"TF9 3TP","E00147172",2,50
"TF9 3UN","E00147062",19,76
"TF9 3UN","E00147066",6,24
"TF9 3UQ","E00147062",7,7
"TF9 3UQ","E00147066",89,93
"TF9 4AL","E00147172",2,25
"TF9 4AL","E00150677",6,75
"TF9 4BT","E00150674",45,92
"TF9 4BT","E00150676",4,8
"TF9 4BY","E00150673",12,92
"TF9 4BY","E00172353",1,8
"TF9 4DN","E00150677",1,3
"TF9 4DN","E00150678",31,97
"TF9 4DX","E00150667",6,26
"TF9 4DX","E00150672",7,30
"TF9 4DX","E00150674",10,43
"TF9 4HS","E00147175",10,56
"TF9 4HS","E00150677",8,44
"TF9 4JJ","E00150677",15,71
"TF9 4JJ","E00150680",6,29
"TF9 4JL","E00150677",15,75
"TF9 4JL","E00150680",5,25
"TF9 4JY","E00150669",30,94
"TF9 4JY","E00150679",2,6
"TF9 4LQ","E00150669",2,7
"TF9 4LQ","E00150679",26,93
"TF9 4NF","E00150678",20,83
"TF9 4NF","E00150681",4,17
"TF9 4NL","E00150669",29,88
"TF9 4NL","E00151320",4,12
"TF9 4PB","E00150673",5,10
"TF9 4PB","E00172353",47,90
"TF9 4PH","E00150668",51,93
"TF9 4PH","E00172353",4,7
"TF9 4PR","E00150671",63,95
"TF9 4PR","E00172352",3,5
"TF9 4PX","E00172352",35,83
"TF9 4PX","E00172353",7,17
"TF9 4PY","E00150676",2,4
"TF9 4PY","E00172352",43,96
"TF9 4QJ","E00150671",24,89
"TF9 4QJ","E00151320",3,11
"TF9 4QL","E00150671",2,14
"TF9 4QL","E00151320",12,86
"TN103AB","E00167631",19,45
"TN103AB","E00167633",23,55
"TN103AP","E00125539",62,94
"TN103AP","E00125648",4,6
"TN103DN","E00125550",38,88
"TN103DN","E00167633",5,12
"TN103DT","E00125550",78,99
"TN103DT","E00167633",1,1
"TN103EL","E00125543",54,58
"TN103EL","E00125752",39,42
"TN103HS","E00125751",29,60
"TN103HS","E00125753",19,40
"TN103HW","E00125752",11,85
"TN103HW","E00125762",2,15
"TN103LH","E00125756",1,1
"TN103LH","E00125760",85,99
"TN103NT","E00125758",3,5
"TN103NT","E00125761",58,95
"TN103RS","E00125528",10,19
"TN103RS","E00125529",44,81
"TN103RT","E00125528",20,24
"TN103RT","E00125529",37,44
"TN103RT","E00125530",27,32
"TN104AQ","E00125531",22,14
"TN104AQ","E00125533",133,86
"TN104AY","E00125531",10,37
"TN104AY","E00125533",17,63
"TN104HL","E00125625",30,94
"TN104HL","E00125627",2,6
"TN104JR","E00125633",62,94
"TN104JR","E00125634",4,6
"TN104LA","E00125627",2,4
"TN104LA","E00125632",55,96
"TN104PB","E00125536",5,11
"TN104PB","E00125631",42,89
"TN104PF","E00125533",17,89
"TN104PF","E00125535",2,11
"TN104PS","E00125532",15,94
"TN104PS","E00125533",1,6
"TN104QN","E00125533",16,67
"TN104QN","E00125623",8,33
"TN104QR","E00125533",30,88
"TN104QR","E00125623",4,12
"TN110AG","E00125608",3,13
"TN110AG","E00125625",21,88
"TN110AH","E00125608",7,64
"TN110AH","E00125625",4,36
"TN110BF","E00125606",31,66
"TN110BF","E00125614",16,34
"TN110DD","E00125607",2,7
"TN110DD","E00125608",25,93
"TN110DN","E00125608",6,29
"TN110DN","E00125610",15,71
"TN110DR","E00125608",6,46
"TN110DR","E00125610",7,54
"TN110DU","E00125607",45,90
"TN110DU","E00125608",5,10
"TN110EE","E00125608",2,20
"TN110EE","E00125615",8,80
"TN110EH","E00125608",2,18
"TN110EH","E00125615",9,82
"TN110EJ","E00125608",3,5
"TN110EJ","E00125614",58,92
"TN110EJ","E00125615",2,3
"TN110LG","E00125606",16,44
"TN110LG","E00125614",20,56
"TN110LH","E00125603",4,21
"TN110LH","E00125604",15,79
"TN110LL","E00125603",30,94
"TN110LL","E00125604",2,6
"TN110LS","E00125604",4,29
"TN110LS","E00125607",10,71
"TN110LT","E00125607",32,80
"TN110LT","E00125608",4,10
"TN110LT","E00125610",4,10
"TN110NA","E00125718",1,33
"TN110NA","E00125772",2,67
"TN110NE","E00125772",5,45
"TN110NE","E00126127",6,55
"TN110NF","E00125772",3,60
"TN110NF","E00126127",2,40
"TN110QD","E00126013",8,80
"TN110QD","E00126083",2,20
"TN110QU","E00125709",17,57
"TN110QU","E00125870",13,43
"TN118AA","E00125665",5,31
"TN118AA","E00126143",11,69
"TN118AB","E00126140",3,27
"TN118AB","E00126143",8,73
"TN118BA","E00124139",4,40
"TN118BA","E00126143",6,60
"TN118HU","E00124113",14,88
"TN118HU","E00124117",2,13
"TN118HY","E00124113",11,19
"TN118HY","E00124139",48,81
"TN118JD","E00124113",14,78
"TN118JD","E00124117",4,22
"TN118JP","E00124112",5,33
"TN118JP","E00124113",2,13
"TN118JP","E00124117",8,53
"TN118LG","E00124112",9,36
"TN118LG","E00124117",16,64
"TN118NG","E00125638",1,5
"TN118NG","E00125651",19,95
"TN118NR","E00124140",4,22
"TN118NR","E00125650",14,78
"TN118PE","E00124113",6,13
"TN118PE","E00125650",39,87
"TN119AR","E00124116",35,61
"TN119AR","E00125649",22,39
"TN119BA","E00125665",12,40
"TN119BA","E00126143",18,60
"TN119BG","E00125551",13,65
"TN119BG","E00125646",5,25
"TN119BG","E00125649",2,10
"TN119BP","E00125644",3,3
"TN119BP","E00125648",90,97
"TN119EL","E00125642",20,91
"TN119EL","E00125643",2,9
"TN119HJ","E00125638",7,58
"TN119HJ","E00125639",5,42
"TN119HP","E00125638",39,91
"TN119HP","E00125639",4,9
"TN119HZ","E00125639",4,22
"TN119HZ","E00125652",14,78
"TN119LE","E00125640",71,93
"TN119LE","E00125642",5,7
"TN119LL","E00125641",5,20
"TN119LL","E00125651",20,80
"TN119LN","E00125641",29,97
"TN119LN","E00125651",1,3
"TN119LZ","E00125528",64,94
"TN119LZ","E00125605",4,6
"TN119NH","E00125528",13,72
"TN119NH","E00125641",5,28
"TN119NU","E00125512",2,18
"TN119NU","E00125605",9,82
"TN119PT","E00125510",10,77
"TN119PT","E00125513",3,23
"TN119QE","E00124140",9,69
"TN119QE","E00125641",4,31
"TN119QL","E00125512",12,57
"TN119QL","E00125641",9,43
"TN119QR","E00125528",2,15
"TN119QR","E00125625",11,85
"TN119QY","E00125512",7,35
"TN119QY","E00125605",13,65
"TN119RD","E00125609",7,47
"TN119RD","E00125618",8,53
"TN119RG","E00125512",4,50
"TN119RG","E00125618",4,50
"TN119RJ","E00125512",2,50
"TN119RJ","E00125605",2,50
"TN119SD","E00125511",47,89
"TN119SD","E00125512",6,11
"TN119SH","E00125511",12,67
"TN119SH","E00125512",6,33
"TN1 1LF","E00125891",6,3
"TN1 1LF","E00125893",186,97
"TN1 1XF","E00125973",37,95
"TN1 1XF","E00125975",2,5
"TN1 1YP","E00125973",1,5
"TN1 1YP","E00125978",18,95
"TN1 1YS","E00125975",26,93
"TN1 1YS","E00125978",2,7
"TN1 1YT","E00125975",3,25
"TN1 1YT","E00125978",9,75
"TN120AX","E00123904",6,86
"TN120AX","E00123906",1,14
"TN120AZ","E00123902",1,20
"TN120AZ","E00123904",4,80
"TN120BB","E00123906",61,97
"TN120BB","E00123909",2,3
"TN120BJ","E00123894",3,6
"TN120BJ","E00123903",45,94
"TN120ET","E00123904",2,25
"TN120ET","E00123908",4,50
"TN120ET","E00123911",2,25
"TN120HP","E00123908",3,27
"TN120HP","E00125908",8,73
"TN120HQ","E00123908",30,94
"TN120HQ","E00125897",2,6
"TN120HS","E00123758",3,43
"TN120HS","E00123908",4,57
"TN120JQ","E00123908",5,56
"TN120JQ","E00123911",4,44
"TN120NG","E00123900",3,27
"TN120NG","E00123903",8,73
"TN120NP","E00123904",18,90
"TN120NP","E00123910",2,10
"TN120RS","E00123899",1,5
"TN120RS","E00123911",19,95
"TN120RW","E00123517",21,45
"TN120RW","E00123522",15,32
"TN120RW","E00123911",11,23
"TN120SS","E00123895",103,95
"TN120SS","E00123897",5,5
"TN125AU","E00125596",2,18
"TN125AU","E00125598",9,82
"TN125BD","E00125593",10,71
"TN125BD","E00125594",4,29
"TN125HD","E00125599",7,78
"TN125HD","E00125602",2,22
"TN125NB","E00123764",4,27
"TN125NB","E00125601",11,73
"TN126BF","E00125943",73,37
"TN126BF","E00125952",123,63
"TN126HF","E00125943",47,92
"TN126HF","E00125944",4,8
"TN126JD","E00125937",1,2
"TN126JD","E00125939",63,98
"TN126NF","E00125840",14,78
"TN126NF","E00125946",4,22
"TN126NS","E00123768",2,8
"TN126NS","E00125946",24,92
"TN126PA","E00123768",11,18
"TN126PA","E00125946",50,82
"TN126PJ","E00123768",19,76
"TN126PJ","E00125946",6,24
"TN126PY","E00123768",21,68
"TN126PY","E00125599",10,32
"TN126QY","E00125866",61,97
"TN126QY","E00125869",2,3
"TN126RP","E00125865",4,80
"TN126RP","E00125867",1,20
"TN126UD","E00125950",9,7
"TN126UD","E00125958",125,93
"TN127AS","E00125838",12,92
"TN127AS","E00125840",1,8
"TN127DB","E00125840",15,83
"TN127DB","E00125946",3,17
"TN127DT","E00125835",9,31
"TN127DT","E00125836",20,69
"TN127EA","E00125835",4,12
"TN127EA","E00125841",30,88
"TN127EJ","E00125837",5,38
"TN127EJ","E00125841",8,62
"TN127EW","E00125841",4,18
"TN127EW","E00125867",18,82
"TN127HS","E00125838",32,86
"TN127HS","E00125844",5,14
"TN127JR","E00125835",24,67
"TN127JR","E00125837",12,33
"TN127JX","E00125835",10,63
"TN127JX","E00125837",6,38
"TN127JY","E00125835",1,17
"TN127JY","E00125837",5,83
"TN127LW","E00125835",1,25
"TN127LW","E00125837",3,75
"TN128AY","E00125843",14,93
"TN128AY","E00125844",1,7
"TN128HW","E00125840",1,6
"TN128HW","E00125845",16,94
"TN128JA","E00125842",2,12
"TN128JA","E00125847",15,88
"TN128JE","E00125842",1,3
"TN128JE","E00125847",33,97
"TN128LP","E00125847",2,4
"TN128LP","E00125848",47,96
"TN128NJ","E00125846",16,43
"TN128NJ","E00125848",21,57
"TN128NL","E00125847",2,10
"TN128NL","E00125848",19,90
"TN129AQ","E00123751",1,7
"TN129AQ","E00123762",14,93
"TN129ED","E00123755",11,44
"TN129ED","E00123757",14,56
"TN129EP","E00123756",14,88
"TN129EP","E00123762",2,13
"TN129GD","E00123751",9,36
"TN129GD","E00123753",16,64
"TN129HY","E00123753",26,87
"TN129HY","E00123754",4,13
"TN129JA","E00123752",1,7
"TN129JA","E00123753",14,93
"TN129LB","E00123758",5,36
"TN129LB","E00123762",9,64
"TN129LH","E00123758",5,71
"TN129LH","E00123908",2,29
"TN129PU","E00123773",2,6
"TN129PU","E00123774",34,94
"TN129QE","E00123752",12,75
"TN129QE","E00123753",4,25
"TN129QQ","E00123752",32,97
"TN129QQ","E00123754",1,3
"TN129RS","E00123773",4,67
"TN129RS","E00123774",2,33
"TN129SL","E00123751",57,90
"TN129SL","E00123761",6,10
"TN1 2BP","E00125889",33,97
"TN1 2BP","E00126042",1,3
"TN1 2BT","E00125889",20,30
"TN1 2BT","E00126042",46,70
"TN1 2BY","E00126042",2,4
"TN1 2BY","E00126056",47,96
"TN1 2ET","E00125883",6,5
"TN1 2ET","E00125884",121,95
"TN1 2FB","E00172110",6,25
"TN1 2FB","E00172112",18,75
"TN1 2FH","E00126046",21,55
"TN1 2FH","E00126058",17,45
"TN1 2GA","E00126052",13,59
"TN1 2GA","E00172112",9,41
"TN1 2JF","E00126046",6,25
"TN1 2JF","E00126048",7,29
"TN1 2JF","E00172111",11,46
"TN1 2JN","E00126003",62,85
"TN1 2JN","E00126005",11,15
"TN1 2NG","E00126001",62,76
"TN1 2NG","E00126057",20,24
"TN1 2QB","E00125986",14,78
"TN1 2QB","E00126001",4,22
"TN1 2QZ","E00126053",23,74
"TN1 2QZ","E00126054",8,26
"TN1 2RR","E00126052",1,3
"TN1 2RR","E00126053",32,97
"TN131AR","E00124207",4,67
"TN131AR","E00124209",2,33
"TN131EU","E00124205",16,29
"TN131EU","E00124208",39,71
"TN131JE","E00124211",22,92
"TN131JE","E00172105",2,8
"TN131JN","E00124207",4,67
"TN131JN","E00172105",2,33
"TN131NG","E00124172",8,40
"TN131NG","E00124211",12,60
"TN131NT","E00124171",4,4
"TN131NT","E00124173",85,96
"TN131PF","E00124172",16,80
"TN131PF","E00172105",4,20
"TN131PH","E00124176",30,83
"TN131PH","E00172105",6,17
"TN131RR","E00124167",2,3
"TN131RR","E00124178",72,97
"TN131SX","E00124166",1,2
"TN131SX","E00124175",54,98
"TN131SY","E00124166",7,26
"TN131SY","E00124175",20,74
"TN131TJ","E00124151",4,15
"TN131TJ","E00124175",23,85
"TN131YH","E00124206",2,3
"TN131YH","E00124209",71,97
"TN132BB","E00123944",42,27
"TN132BB","E00123945",116,73
"TN132DE","E00123983",4,21
"TN132DE","E00123985",15,79
"TN132DY","E00123946",39,45
"TN132DY","E00123983",47,55
"TN132EB","E00123945",43,45
"TN132EB","E00123983",52,55
"TN132JN","E00123988",25,86
"TN132JN","E00124168",4,14
"TN132NF","E00124170",5,29
"TN132NF","E00124174",12,71
"TN132TE","E00123974",2,7
"TN132TE","E00123976",25,93
"TN132UW","E00123976",19,31
"TN132UW","E00123977",42,69
"TN133ER","E00124180",4,11
"TN133ER","E00124183",34,89
"TN133HR","E00124180",32,89
"TN133HR","E00124181",4,11
"TN133NA","E00124194",2,5
"TN133NA","E00124212",36,95
"TN133ND","E00124194",91,94
"TN133ND","E00124212",6,6
"TN133PH","E00124159",14,48
"TN133PH","E00124212",15,52
"TN133RT","E00124159",36,47
"TN133RT","E00124160",12,16
"TN133RT","E00124162",29,38
"TN133SB","E00124159",36,64
"TN133SB","E00124160",20,36
"TN133TW","E00124153",4,7
"TN133TW","E00124165",50,93
"TN133UE","E00124164",124,97
"TN133UE","E00124165",4,3
"TN133XA","E00124153",2,3
"TN133XA","E00124165",72,97
"TN133XD","E00124153",61,95
"TN133XD","E00124165",3,5
"TN145BY","E00124190",4,4
"TN145BY","E00124192",97,96
"TN145DB","E00124188",123,99
"TN145DB","E00124189",1,1
"TN145FB","E00124127",12,20
"TN145FB","E00124128",47,80
"TN145JR","E00124125",2,18
"TN145JR","E00124130",9,82
"TN145JS","E00124125",19,73
"TN145JS","E00124130",7,27
"TN145QW","E00124102",10,20
"TN145QW","E00124122",39,78
"TN145QW","E00124128",1,2
"TN145RJ","E00124126",2,3
"TN145RJ","E00124127",63,97
"TN145RY","E00124122",3,17
"TN145RY","E00124126",15,83
"TN146AR","E00123943",6,46
"TN146AR","E00123955",7,54
"TN146BU","E00123951",16,76
"TN146BU","E00123957",5,24
"TN146BW","E00123940",4,31
"TN146BW","E00123951",2,15
"TN146BW","E00123957",7,54
"TN146EJ","E00123955",3,8
"TN146EJ","E00123956",35,92
"TN146EQ","E00123954",18,90
"TN146EQ","E00123955",2,10
"TN146JB","E00123957",1,4
"TN146JB","E00123958",26,96
"TN146JL","E00123957",64,89
"TN146JL","E00123958",8,11
"TN146LA","E00123940",9,50
"TN146LA","E00123958",9,50
"TN146LB","E00123958",4,13
"TN146LB","E00124134",28,88
"TN146LT","E00124150",7,18
"TN146LT","E00124152",31,82
"TN146NB","E00123951",3,25
"TN146NB","E00124151",9,75
"TN146NN","E00124149",2,5
"TN146NN","E00124151",36,95
"TN146NP","E00124113",13,42
"TN146NP","E00124151",18,58
"TN146NQ","E00124117",2,8
"TN146NQ","E00124151",24,92
"TN146QX","E00124151",25,83
"TN146QX","E00124152",5,17
"TN147AD","E00124058",1,50
"TN147AD","E00124066",1,50
"TN147AE","E00124060",2,2
"TN147AE","E00124066",114,98
"TN147AY","E00124066",23,92
"TN147AY","E00124067",2,8
"TN147BB","E00124066",2,3
"TN147BB","E00124067",78,98
"TN147EP","E00124060",5,33
"TN147EP","E00124065",10,67
"TN147HD","E00124058",48,98
"TN147HD","E00124059",1,2
"TN147HR","E00003291",3,43
"TN147HR","E00124057",4,57
"TN147HW","E00003308",21,40
"TN147HW","E00124057",32,60
"TN147JE","E00124062",71,97
"TN147JE","E00124063",2,3
"TN147JW","E00123951",2,5
"TN147JW","E00124062",40,95
"TN147NA","E00124062",4,16
"TN147NA","E00124063",21,84
"TN147NL","E00003308",3,8
"TN147NL","E00124065",33,92
"TN147NY","E00003651",2,50
"TN147NY","E00124064",2,50
"TN147PA","E00003651",3,23
"TN147PA","E00124064",10,77
"TN147PP","E00123955",11,85
"TN147PP","E00124064",2,15
"TN147TB","E00124129",73,99
"TN147TB","E00124132",1,1
"TN147TU","E00124066",5,23
"TN147TU","E00124129",17,77
"TN147UA","E00123972",8,57
"TN147UA","E00124129",6,43
"TN147UB","E00123972",27,59
"TN147UB","E00124130",15,33
"TN147UB","E00124131",4,9
"TN150AB","E00124141",13,32
"TN150AB","E00124184",28,68
"TN150AR","E00124142",4,17
"TN150AR","E00124146",20,83
"TN150DA","E00124141",25,46
"TN150DA","E00124145",29,54
"TN150DB","E00124141",24,20
"TN150DB","E00124145",92,77
"TN150DB","E00124146",3,3
"TN150EA","E00124143",16,16
"TN150EA","E00124148",86,84
"TN150ES","E00124142",65,93
"TN150ES","E00125660",5,7
"TN150EX","E00124142",9,82
"TN150EX","E00125655",2,18
"TN150HB","E00124142",4,20
"TN150HB","E00125655",16,80
"TN150HP","E00124143",6,11
"TN150HP","E00124148",50,89
"TN150HX","E00124143",14,20
"TN150HX","E00124148",57,80
"TN150HY","E00124143",16,29
"TN150HY","E00124148",39,71
"TN150HZ","E00124143",23,40
"TN150HZ","E00124148",35,60
"TN150NT","E00125512",4,29
"TN150NT","E00125656",10,71
"TN150PQ","E00125655",1,3
"TN150PQ","E00125656",37,97
"TN150SG","E00124140",5,45
"TN150SG","E00125651",6,55
"TN156BF","E00124099",5,38
"TN156BF","E00124103",8,62
"TN156BH","E00124042",63,88
"TN156BH","E00124047",9,13
"TN156BN","E00124041",1,4
"TN156BN","E00124051",22,96
"TN156BP","E00124041",18,62
"TN156BP","E00124051",11,38
"TN156DZ","E00124099",35,85
"TN156DZ","E00124108",6,15
"TN156EB","E00124055",2,3
"TN156EB","E00124056",58,97
"TN156EJ","E00124043",9,18
"TN156EJ","E00124050",40,82
"TN156EN","E00124045",3,4
"TN156EN","E00124047",82,96
"TN156EW","E00124045",65,97
"TN156EW","E00124047",2,3
"TN156HH","E00124046",4,9
"TN156HH","E00124056",42,91
"TN156JR","E00124044",40,93
"TN156JR","E00124050",3,7
"TN156LS","E00124099",2,15
"TN156LS","E00124101",11,85
"TN156LT","E00124043",10,83
"TN156LT","E00124044",2,17
"TN156NL","E00124101",22,81
"TN156NL","E00125807",5,19
"TN156QU","E00124099",1,9
"TN156QU","E00124107",10,91
"TN156RD","E00124102",8,22
"TN156RD","E00124105",28,78
"TN156RZ","E00124107",39,95
"TN156RZ","E00124108",2,5
"TN156SF","E00124105",4,4
"TN156SF","E00124110",106,96
"TN156TH","E00124099",11,61
"TN156TH","E00124102",2,11
"TN156TH","E00124103",5,28
"TN156XD","E00124040",9,20
"TN156XD","E00124101",35,80
"TN156XJ","E00124101",10,56
"TN156XJ","E00124130",8,44
"TN156XN","E00124126",7,21
"TN156XN","E00124130",26,79
"TN156XU","E00124040",13,65
"TN156XU","E00124130",7,35
"TN156YD","E00124049",99,94
"TN156YD","E00124130",6,6
"TN157AB","E00125806",4,33
"TN157AB","E00125808",8,67
"TN157AP","E00125807",7,21
"TN157AP","E00125808",27,79
"TN157BE","E00125808",7,27
"TN157BE","E00125810",19,73
"TN157EG","E00124040",6,40
"TN157EG","E00165849",9,60
"TN157JJ","E00125807",17,89
"TN157JJ","E00165849",2,11
"TN157JL","E00124068",8,40
"TN157JL","E00165849",12,60
"TN157NY","E00125807",24,75
"TN157NY","E00165849",8,25
"TN157PJ","E00165848",5,28
"TN157PJ","E00165849",13,72
"TN157PT","E00125807",9,82
"TN157PT","E00165849",2,18
"TN157PU","E00125807",34,97
"TN157PU","E00165849",1,3
"TN157RS","E00125508",35,90
"TN157RS","E00125807",4,10
"TN157SA","E00125505",6,35
"TN157SA","E00125508",6,35
"TN157SA","E00125572",5,29
"TN157SB","E00125508",4,29
"TN157SB","E00125569",10,71
"TN157SD","E00125508",8,62
"TN157SD","E00125568",5,38
"TN157SE","E00125568",2,18
"TN157SE","E00125807",9,82
"TN158AH","E00125495",1,4
"TN158AH","E00125497",22,96
"TN158AL","E00125495",45,98
"TN158AL","E00125497",1,2
"TN158AP","E00125497",4,4
"TN158AP","E00125498",88,96
"TN158FE","E00125494",18,44
"TN158FE","E00125502",23,56
"TN158GT","E00125498",33,89
"TN158GT","E00125500",4,11
"TN158HJ","E00125494",4,4
"TN158HJ","E00125496",94,96
"TN158JD","E00125496",42,98
"TN158JD","E00125504",1,2
"TN158JE","E00125504",3,12
"TN158JE","E00125506",23,88
"TN158LH","E00125504",4,44
"TN158LH","E00125506",5,56
"TN158LR","E00125504",16,64
"TN158LR","E00125506",9,36
"TN158LU","E00125493",50,98
"TN158LU","E00125504",1,2
"TN158LZ","E00125504",2,6
"TN158LZ","E00125506",33,94
"TN158NR","E00125506",2,6
"TN158NR","E00125507",30,94
"TN158PR","E00125505",4,20
"TN158PR","E00125511",16,80
"TN158PY","E00125505",14,70
"TN158PY","E00125511",6,30
"TN158QA","E00125505",10,71
"TN158QA","E00125511",4,29
"TN158QS","E00125505",22,92
"TN158QS","E00125506",2,8
"TN158RE","E00125498",4,50
"TN158RE","E00125499",4,50
"TN158TA","E00125505",8,67
"TN158TA","E00125511",4,33
"TN159AS","E00125511",5,83
"TN159AS","E00125654",1,17
