"Postcode","OA_Code","Total","Percentage"
"LA6 3PF","E00140281",11,65
"LA6 3PF","E00140346",6,35
"LA6 3PN","E00140338",8,57
"LA6 3PN","E00140344",6,43
"LA7 7AX","E00097757",64,98
"LA7 7AX","E00097760",1,2
"LA7 7BA","E00097760",9,75
"LA7 7BA","E00127641",3,25
"LA7 7DG","E00097966",16,89
"LA7 7DG","E00097992",2,11
"LA7 7DX","E00097993",1,1
"LA7 7DX","E00097995",97,99
"LA7 7HQ","E00097758",3,19
"LA7 7HQ","E00097761",13,81
"LA7 7JA","E00097756",2,8
"LA7 7JA","E00097758",23,92
"LA7 7JG","E00097758",11,25
"LA7 7JG","E00097759",33,75
"LA7 7LU","E00097966",10,67
"LA7 7LU","E00097992",5,33
"LA7 7NF","E00098000",13,65
"LA7 7NF","E00098005",7,35
"LA7 7NQ","E00097816",6,29
"LA7 7NQ","E00097966",15,71
"LA7 7PN","E00097993",11,85
"LA7 7PN","E00097994",2,15
"LA7 7QA","E00097993",49,91
"LA7 7QA","E00097994",3,6
"LA7 7QA","E00097996",2,4
"LA7 7QB","E00097993",16,64
"LA7 7QB","E00097996",9,36
"LA7 7QE","E00097993",2,13
"LA7 7QE","E00097994",13,87
"LA7 7RB","E00097994",27,93
"LA7 7RB","E00097996",2,7
"LA8 0AA","E00098003",17,27
"LA8 0AA","E00098005",45,73
"LA8 0AT","E00098077",31,94
"LA8 0AT","E00098078",2,6
"LA8 0BL","E00098074",22,81
"LA8 0BL","E00098075",5,19
"LA8 0BW","E00098074",3,38
"LA8 0BW","E00098075",5,63
"LA8 0DL","E00098075",5,63
"LA8 0DL","E00168541",3,38
"LA8 0DN","E00098074",8,73
"LA8 0DN","E00168541",3,27
"LA8 0EU","E00097814",47,92
"LA8 0EU","E00097815",4,8
"LA8 0HJ","E00097813",8,62
"LA8 0HJ","E00097814",5,38
"LA8 0HN","E00097813",5,38
"LA8 0HN","E00097817",8,62
"LA8 0JN","E00098003",4,40
"LA8 0JN","E00098004",6,60
"LA8 0JT","E00098000",17,71
"LA8 0JT","E00098004",7,29
"LA8 0JZ","E00097999",4,17
"LA8 0JZ","E00098004",20,83
"LA8 0LF","E00097816",10,53
"LA8 0LF","E00098005",9,47
"LA8 0LR","E00098005",15,79
"LA8 0LR","E00098077",4,21
"LA8 0LT","E00098005",7,41
"LA8 0LT","E00098077",10,59
"LA8 0LU","E00098077",6,38
"LA8 0LU","E00098078",10,63
"LA8 0NP","E00098075",8,42
"LA8 0NP","E00098078",11,58
"LA8 8BW","E00097985",10,83
"LA8 8BW","E00097986",2,17
"LA8 8BX","E00097985",3,60
"LA8 8BX","E00097986",2,40
"LA8 8EG","E00097967",16,84
"LA8 8EG","E00098000",3,16
"LA8 8ET","E00097967",1,3
"LA8 8ET","E00097985",6,16
"LA8 8ET","E00097991",30,81
"LA8 8JU","E00097773",19,86
"LA8 8JU","E00097777",3,14
"LA8 8JY","E00097777",3,30
"LA8 8JY","E00098025",7,70
"LA8 8LE","E00097777",17,52
"LA8 8LE","E00098025",16,48
"LA8 8PP","E00097968",6,50
"LA8 8PP","E00097969",6,50
"LA8 8PU","E00097968",21,88
"LA8 8PU","E00097969",3,13
"LA8 9AA","E00097774",2,22
"LA8 9AA","E00098032",7,78
"LA8 9AQ","E00097774",2,4
"LA8 9AQ","E00098080",47,96
"LA8 9AZ","E00097774",17,52
"LA8 9AZ","E00098082",16,48
"LA8 9BL","E00098074",2,25
"LA8 9BL","E00168541",6,75
"LA8 9BS","E00098074",16,80
"LA8 9BS","E00098081",4,20
"LA8 9DR","E00098080",8,57
"LA8 9DR","E00098081",6,43
"LA8 9DZ","E00098081",4,22
"LA8 9DZ","E00098082",14,78
"LA8 9ET","E00098074",3,60
"LA8 9ET","E00168541",2,40
"LA8 9EW","E00098081",2,20
"LA8 9EW","E00098082",8,80
"LA8 9HD","E00097773",7,70
"LA8 9HD","E00097774",3,30
"LA8 9HH","E00097773",18,69
"LA8 9HH","E00098029",8,31
"LA8 9HL","E00097773",23,88
"LA8 9HL","E00097774",3,12
"LA8 9HQ","E00097773",13,76
"LA8 9HQ","E00097774",4,24
"LA8 9HS","E00098025",5,20
"LA8 9HS","E00098029",20,80
"LA8 9HT","E00098025",9,82
"LA8 9HT","E00098029",2,18
"LA8 9JE","E00098026",7,39
"LA8 9JE","E00098032",11,61
"LA8 9JF","E00098026",3,14
"LA8 9JF","E00098032",19,86
"LA8 9JH","E00098026",4,67
"LA8 9JH","E00098032",2,33
"LA8 9JX","E00098080",5,9
"LA8 9JX","E00098082",50,91
"LA8 9LF","E00098081",6,75
"LA8 9LF","E00098082",2,25
"LA8 9PH","E00098027",4,7
"LA8 9PH","E00098030",53,93
"LA8 9PJ","E00098027",22,92
"LA8 9PJ","E00098030",2,8
"LA8 9PL","E00098027",18,90
"LA8 9PL","E00098030",2,10
"LA8 9PS","E00098027",3,23
"LA8 9PS","E00098029",10,77
"LA9 4AB","E00097859",19,79
"LA9 4AB","E00168545",5,21
"LA9 4BH","E00168545",3,7
"LA9 4BH","E00168553",40,93
"LA9 4EN","E00097882",1,1
"LA9 4EN","E00097884",83,99
"LA9 4HE","E00097879",4,6
"LA9 4HE","E00097881",17,25
"LA9 4HE","E00097884",48,70
"LA9 4HW","E00097880",23,70
"LA9 4HW","E00097881",10,30
"LA9 4HZ","E00097880",38,97
"LA9 4HZ","E00097890",1,3
"LA9 4JB","E00097880",134,83
"LA9 4JB","E00097888",27,17
"LA9 4JH","E00097882",2,40
"LA9 4JH","E00168545",3,60
"LA9 4JL","E00097881",9,90
"LA9 4JL","E00097884",1,10
"LA9 4JT","E00097863",7,70
"LA9 4JT","E00097881",3,30
"LA9 4LQ","E00097860",10,67
"LA9 4LQ","E00097862",3,20
"LA9 4LQ","E00097863",2,13
"LA9 4NH","E00097863",2,7
"LA9 4NH","E00168545",28,93
"LA9 4NQ","E00097859",8,47
"LA9 4NQ","E00168545",9,53
"LA9 4NZ","E00097859",16,94
"LA9 4NZ","E00168545",1,6
"LA9 4QG","E00097859",25,96
"LA9 4QG","E00097861",1,4
"LA9 4QJ","E00097859",62,67
"LA9 4QJ","E00097926",30,33
"LA9 4QR","E00097926",1,3
"LA9 4QR","E00097927",33,83
"LA9 4QR","E00097934",6,15
"LA9 4QW","E00097926",1,17
"LA9 4QW","E00097927",5,83
"LA9 5AD","E00097879",3,6
"LA9 5AD","E00097883",1,2
"LA9 5AD","E00097890",45,92
"LA9 5AX","E00097869",1,8
"LA9 5AX","E00097887",11,92
"LA9 5AZ","E00097869",77,97
"LA9 5AZ","E00097886",2,3
"LA9 5DF","E00097885",16,80
"LA9 5DF","E00097890",4,20
"LA9 5DG","E00097889",3,27
"LA9 5DG","E00097890",8,73
"LA9 5EB","E00097867",22,30
"LA9 5EB","E00097878",52,70
"LA9 5ED","E00097867",7,6
"LA9 5ED","E00097878",112,94
"LA9 5EE","E00097867",38,79
"LA9 5EE","E00097878",10,21
"LA9 5EP","E00097861",34,29
"LA9 5EP","E00097927",52,44
"LA9 5EP","E00097934",31,26
"LA9 5HD","E00097869",65,94
"LA9 5HD","E00097923",4,6
"LA9 5HE","E00097869",39,63
"LA9 5HE","E00097925",23,37
"LA9 5HF","E00097866",4,7
"LA9 5HF","E00097869",12,21
"LA9 5HF","E00097924",41,72
"LA9 5HR","E00097920",98,98
"LA9 5HR","E00097923",2,2
"LA9 5HT","E00097919",59,97
"LA9 5HT","E00097920",2,3
"LA9 5JA","E00097920",2,2
"LA9 5JA","E00097923",107,98
"LA9 5JL","E00097866",30,57
"LA9 5JL","E00097924",23,43
"LA9 5LF","E00097888",2,25
"LA9 5LF","E00097890",6,75
"LA9 5LL","E00097879",9,13
"LA9 5LL","E00097888",62,87
"LA9 5LU","E00097936",22,81
"LA9 5LU","E00097937",5,19
"LA9 5LX","E00097879",25,56
"LA9 5LX","E00097891",20,44
"LA9 5PH","E00097772",3,3
"LA9 5PH","E00097935",85,97
"LA9 5QJ","E00097870",17,71
"LA9 5QJ","E00097887",7,29
"LA9 5QR","E00097866",39,98
"LA9 5QR","E00097869",1,3
"LA9 5RF","E00097936",33,77
"LA9 5RF","E00097937",10,23
"LA9 5RJ","E00097922",4,22
"LA9 5RJ","E00097999",14,78
"LA9 5TA","E00097921",37,95
"LA9 5TA","E00097999",2,5
"LA9 6AD","E00097846",19,37
"LA9 6AD","E00097857",33,63
"LA9 6AH","E00097846",22,42
"LA9 6AH","E00097858",31,58
"LA9 6DB","E00097893",19,63
"LA9 6DB","E00097898",11,37
"LA9 6EB","E00168544",91,60
"LA9 6EB","E00168555",60,40
"LA9 6ER","E00097857",15,38
"LA9 6ER","E00097898",24,62
"LA9 6ES","E00097854",55,51
"LA9 6ES","E00097898",52,49
"LA9 6FA","E00168544",47,38
"LA9 6FA","E00168554",76,62
"LA9 6FD","E00168544",41,56
"LA9 6FD","E00168554",32,44
"LA9 6JP","E00097852",2,3
"LA9 6JP","E00097855",56,97
"LA9 6LA","E00097850",51,41
"LA9 6LA","E00097853",74,59
"LA9 6LF","E00097850",22,45
"LA9 6LF","E00097852",27,55
"LA9 6LG","E00097850",11,37
"LA9 6LG","E00097852",19,63
"LA9 6NT","E00097896",38,88
"LA9 6NT","E00098080",5,12
"LA9 6PE","E00097848",29,91
"LA9 6PE","E00097911",2,6
"LA9 6PE","E00098077",1,3
"LA9 6PF","E00097848",3,38
"LA9 6PF","E00098077",5,63
"LA9 6PG","E00098077",4,50
"LA9 6PG","E00168541",4,50
"LA9 6PX","E00097770",5,45
"LA9 6PX","E00097772",6,55
"LA9 6QN","E00097770",1,6
"LA9 6QN","E00097771",16,94
"LA9 6QU","E00097770",3,15
"LA9 6QU","E00097771",17,85
"LA9 6QX","E00097770",55,90
"LA9 6QX","E00097771",6,10
"LA9 7AL","E00097894",45,98
"LA9 7AL","E00097895",1,2
"LA9 7AT","E00097893",88,89
"LA9 7AT","E00097894",11,11
"LA9 7DE","E00097879",1,5
"LA9 7DE","E00097895",16,84
"LA9 7DE","E00097902",2,11
"LA9 7DH","E00097895",51,96
"LA9 7DH","E00097902",2,4
"LA9 7DU","E00097873",1,4
"LA9 7DU","E00097903",27,96
"LA9 7ER","E00097906",14,74
"LA9 7ER","E00098002",5,26
"LA9 7FD","E00097893",2,40
"LA9 7FD","E00097898",3,60
"LA9 7HE","E00097884",1,1
"LA9 7HE","E00168539",96,72
"LA9 7HE","E00168542",36,27
"LA9 7HU","E00168539",106,92
"LA9 7HU","E00168542",9,8
"LA9 7LG","E00097848",7,24
"LA9 7LG","E00097899",22,76
"LA9 7LH","E00097910",4,11
"LA9 7LH","E00098003",32,89
"LA9 7NJ","E00097875",5,11
"LA9 7NJ","E00097914",26,59
"LA9 7NJ","E00168542",13,30
"LA9 7NL","E00097875",2,9
"LA9 7NL","E00097913",20,91
"LA9 7NZ","E00097874",21,75
"LA9 7NZ","E00097913",7,25
"LA9 7PA","E00097875",2,2
"LA9 7PA","E00097913",94,98
"LA9 7PG","E00097874",1,7
"LA9 7PG","E00097913",13,93
"LA9 7PL","E00097872",62,85
"LA9 7PL","E00097899",11,15
"LA9 7PX","E00097848",33,73
"LA9 7PX","E00097899",12,27
"LA9 7QN","E00098001",2,5
"LA9 7QN","E00098002",35,95
"LA9 7QS","E00097999",3,10
"LA9 7QS","E00098003",26,90
"LA9 7SU","E00097909",5,71
"LA9 7SU","E00097910",2,29
"LD1 5AD","W00002422",4,50
"LD1 5AD","W00002427",4,50
"LD1 5BQ","W00002422",4,50
"LD1 5BQ","W00002427",4,50
"LD1 5BW","W00002423",15,79
"LD1 5BW","W00002427",4,21
"LD1 5DU","W00002417",26,90
"LD1 5DU","W00002430",3,10
"LD1 5ED","W00002337",20,95
"LD1 5ED","W00009781",1,5
"LD1 5EE","W00002417",14,74
"LD1 5EE","W00002431",5,26
"LD1 5EW","W00009779",39,70
"LD1 5EW","W00009781",17,30
"LD1 5EY","W00002419",29,78
"LD1 5EY","W00002432",8,22
"LD1 5HT","W00002421",10,10
"LD1 5HT","W00002431",93,90
"LD1 5LB","W00002421",2,17
"LD1 5LB","W00002422",10,83
"LD1 5LW","W00002432",1,2
"LD1 5LW","W00002433",63,98
"LD1 5NA","W00009779",3,5
"LD1 5NA","W00009780",52,95
"LD1 5NB","W00009779",100,79
"LD1 5NB","W00009781",26,21
"LD1 5NX","W00009779",42,93
"LD1 5NX","W00009780",3,7
"LD1 5NY","W00002335",4,11
"LD1 5NY","W00002431",31,89
"LD1 5PD","W00002426",3,11
"LD1 5PD","W00002431",25,89
"LD1 5PH","W00002335",13,57
"LD1 5PH","W00002337",2,9
"LD1 5PH","W00009781",8,35
"LD1 5PU","W00002335",124,99
"LD1 5PU","W00002337",1,1
"LD1 5RH","W00002335",19,51
"LD1 5RH","W00002449",18,49
"LD1 5SA","W00002448",1,1
"LD1 5SA","W00002449",90,99
"LD1 5SL","W00002406",19,50
"LD1 5SL","W00002426",19,50
"LD1 5SU","W00002406",9,60
"LD1 5SU","W00002408",6,40
"LD1 5SY","W00002406",20,56
"LD1 5SY","W00002408",16,44
"LD1 5TB","W00002408",11,41
"LD1 5TB","W00002471",12,44
"LD1 5TB","W00002472",4,15
"LD1 5TL","W00002408",2,3
"LD1 5TL","W00002472",66,97
"LD1 5TT","W00002406",2,17
"LD1 5TT","W00002408",10,83
"LD1 5TW","W00002471",6,13
"LD1 5TW","W00002472",39,87
"LD1 5UG","W00002448",2,25
"LD1 5UG","W00002585",6,75
"LD1 5UH","W00002408",21,88
"LD1 5UH","W00002472",3,13
"LD1 5UT","W00002279",3,21
"LD1 5UT","W00002473",11,79
"LD1 5UW","W00002279",34,74
"LD1 5UW","W00002472",12,26
"LD1 6AX","W00002418",15,88
"LD1 6AX","W00002419",2,12
"LD1 6DY","W00002513",121,95
"LD1 6DY","W00002514",6,5
"LD1 6EF","W00002514",22,85
"LD1 6EF","W00002541",4,15
"LD1 6EW","W00002514",3,7
"LD1 6EW","W00002541",42,93
"LD1 6HE","W00002405",12,86
"LD1 6HE","W00002513",2,14
"LD1 6HF","W00002513",3,20
"LD1 6HF","W00002542",12,80
"LD1 6HG","W00002513",2,67
"LD1 6HG","W00002542",1,33
"LD1 6HW","W00002512",2,22
"LD1 6HW","W00002515",7,78
"LD1 6LA","W00002512",5,83
"LD1 6LA","W00002515",1,17
"LD1 6ND","W00002404",57,75
"LD1 6ND","W00002405",19,25
"LD1 6NW","W00002405",3,60
"LD1 6NW","W00002542",2,40
"LD1 6NY","W00002405",3,50
"LD1 6NY","W00002598",3,50
"LD1 6PG","W00002406",8,16
"LD1 6PG","W00002471",3,6
"LD1 6PG","W00002540",40,78
"LD1 6PS","W00002278",2,20
"LD1 6PS","W00002540",8,80
"LD1 6RF","W00002407",10,34
"LD1 6RF","W00002541",19,66
"LD1 6RJ","W00002406",26,60
"LD1 6RJ","W00002407",17,40
"LD1 6RP","W00002406",5,8
"LD1 6RP","W00002407",61,92
"LD1 6SD","W00002406",16,25
"LD1 6SD","W00002471",49,75
"LD1 6SH","W00002279",13,59
"LD1 6SH","W00002471",5,23
"LD1 6SH","W00002540",4,18
"LD1 6SP","W00002279",2,10
"LD1 6SP","W00002471",19,90
"LD1 6SR","W00002279",13,65
"LD1 6SR","W00002471",7,35
"LD1 6SY","W00002279",3,100
"LD1 6SY","W00002471",0,0
"LD1 6TR","W00002278",7,50
"LD1 6TR","W00002279",7,50
"LD1 6UA","W00002278",12,63
"LD1 6UA","W00002279",7,37
"LD1 6UB","W00002278",8,89
"LD1 6UB","W00002279",1,11
"LD1 6UP","W00002471",3,33
"LD1 6UP","W00002472",6,67
"LD1 6UR","W00002406",29,71
"LD1 6UR","W00002408",1,2
"LD1 6UR","W00002471",11,27
"LD1 6YE","W00002277",4,21
"LD1 6YE","W00002278",15,79
"LD1 6YG","W00002278",1,7
"LD1 6YG","W00002279",14,93
"LD2 3AP","W00002298",11,79
"LD2 3AP","W00002302",3,21
"LD2 3BQ","W00002294",21,81
"LD2 3BQ","W00002345",5,19
"LD2 3DQ","W00002300",2,12
"LD2 3DQ","W00002403",15,88
"LD2 3EF","W00002299",38,70
"LD2 3EF","W00002301",16,30
"LD2 3EP","W00002297",2,3
"LD2 3EP","W00002300",69,97
"LD2 3FD","W00002301",19,25
"LD2 3FD","W00002302",56,75
"LD2 3FE","W00002300",87,84
"LD2 3FE","W00002301",16,16
"LD2 3HR","W00002302",5,29
"LD2 3HR","W00002403",12,71
"LD2 3JW","W00002359",9,90
"LD2 3JW","W00002364",1,10
"LD2 3JY","W00002359",8,15
"LD2 3JY","W00002364",44,85
"LD2 3LN","W00002404",13,87
"LD2 3LN","W00002511",2,13
"LD2 3LX","W00002294",2,29
"LD2 3LX","W00002403",5,71
"LD2 3LZ","W00002302",4,29
"LD2 3LZ","W00002403",10,71
"LD2 3RW","W00002336",39,91
"LD2 3RW","W00002450",4,9
"LD2 3TE","W00002449",16,33
"LD2 3TE","W00002450",33,67
"LD2 3TF","W00002336",2,4
"LD2 3TF","W00002450",44,96
"LD2 3TN","W00002336",24,92
"LD2 3TN","W00002450",2,8
"LD2 3TQ","W00002292",5,56
"LD2 3TQ","W00002294",4,44
"LD2 3TX","W00002292",3,21
"LD2 3TX","W00002294",6,43
"LD2 3TX","W00002344",5,36
"LD2 3TZ","W00002362",2,50
"LD2 3TZ","W00002364",2,50
"LD2 3UG","W00002447",3,23
"LD2 3UG","W00002450",10,77
"LD2 3UQ","W00002362",9,69
"LD2 3UQ","W00002364",4,31
"LD2 3UU","W00002447",13,72
"LD2 3UU","W00002448",5,28
"LD2 3YA","W00002447",1,33
"LD2 3YA","W00002448",2,67
"LD2 3YD","W00002447",2,29
"LD2 3YD","W00002448",5,71
"LD3 0AE","W00002637",3,33
"LD3 0AE","W00009775",6,67
"LD3 0DL","W00002374",15,68
"LD3 0DL","W00002638",7,32
"LD3 0LE","W00002291",17,89
"LD3 0LE","W00002293",2,11
"LD3 0LU","W00002291",31,94
"LD3 0LU","W00002293",2,6
"LD3 0NL","W00002292",7,37
"LD3 0NL","W00002344",12,63
"LD3 0NU","W00002344",13,81
"LD3 0NU","W00002345",3,19
"LD3 0NW","W00002292",8,80
"LD3 0NW","W00002344",2,20
"LD3 0PA","W00002291",1,20
"LD3 0PA","W00002345",3,60
"LD3 0PA","W00002641",1,20
"LD3 0RP","W00002345",7,50
"LD3 0RP","W00002470",7,50
"LD3 0RY","W00002291",5,42
"LD3 0RY","W00002292",7,58
"LD3 0SA","W00002292",4,14
"LD3 0SA","W00002375",25,86
"LD3 0SH","W00002292",22,42
"LD3 0SH","W00002374",4,8
"LD3 0SH","W00002375",26,50
"LD3 0SL","W00002373",15,88
"LD3 0SL","W00002374",2,12
"LD3 0UG","W00002344",2,4
"LD3 0UG","W00002345",48,96
"LD3 0YD","W00002362",4,17
"LD3 0YD","W00002363",19,83
"LD3 7AY","W00002628",3,60
"LD3 7AY","W00002634",2,40
"LD3 7BA","W00002628",5,83
"LD3 7BA","W00002634",1,17
"LD3 7BQ","W00002645",20,83
"LD3 7BQ","W00002646",4,17
"LD3 7ED","W00002632",71,95
"LD3 7ED","W00002634",4,5
"LD3 7EF","W00002628",5,29
"LD3 7EF","W00002634",12,71
"LD3 7EL","W00002632",57,93
"LD3 7EL","W00002636",4,7
"LD3 7HQ","W00002305",17,89
"LD3 7HQ","W00002646",2,11
"LD3 7JE","W00002646",29,97
"LD3 7JE","W00009770",1,3
"LD3 7JJ","W00002303",8,24
"LD3 7JJ","W00002646",25,76
"LD3 7JL","W00002305",2,50
"LD3 7JL","W00002646",2,50
"LD3 7JW","W00002616",18,21
"LD3 7JW","W00009777",66,79
"LD3 7LT","W00002628",7,88
"LD3 7LT","W00002629",1,13
"LD3 7NE","W00002629",1,6
"LD3 7NE","W00002630",16,94
"LD3 7RJ","W00002305",39,95
"LD3 7RJ","W00002646",2,5
"LD3 7RT","W00002627",111,92
"LD3 7RT","W00002632",10,8
"LD3 7SJ","W00002305",1,1
"LD3 7SJ","W00009791",92,99
"LD3 7SN","W00002635",2,2
"LD3 7SN","W00002644",92,98
"LD3 7SR","W00002347",3,60
"LD3 7SR","W00002630",2,40
"LD3 7SX","W00002305",51,76
"LD3 7SX","W00002469",16,24
"LD3 7UQ","W00002646",2,13
"LD3 7UQ","W00002648",14,88
"LD3 7YJ","W00002648",23,92
"LD3 7YJ","W00009770",2,8
"LD3 7YL","W00002648",2,33
"LD3 7YL","W00009770",4,67
"LD3 7YR","W00002476",11,37
"LD3 7YR","W00009770",19,63
"LD3 7YX","W00002648",9,82
"LD3 7YX","W00009770",2,18
"LD3 8DN","W00002610",7,9
"LD3 8DN","W00002612",74,91
"LD3 8HA","W00002528",3,60
"LD3 8HA","W00002693",2,40
"LD3 8HD","W00002528",7,100
"LD3 8HD","W00002530",0,0
"LD3 8LB","W00002610",4,31
"LD3 8LB","W00002643",9,69
"LD3 8LT","W00002643",5,19
"LD3 8LT","W00002645",21,81
"LD3 8NE","W00002642",2,18
"LD3 8NE","W00002643",9,82
"LD3 8NP","W00002528",2,29
"LD3 8NP","W00002643",5,71
"LD3 8NR","W00002528",4,20
"LD3 8NR","W00002643",6,30
"LD3 8NR","W00002693",10,50
"LD3 8PR","W00002527",19,86
"LD3 8PR","W00002529",3,14
"LD3 8ST","W00002524",2,8
"LD3 8ST","W00002528",22,92
"LD3 8TD","W00002528",13,45
"LD3 8TD","W00002693",16,55
"LD3 8TE","W00002528",1,8
"LD3 8TE","W00002693",11,92
"LD3 8TY","W00002526",17,100
"LD3 8TY","W00002530",0,0
"LD3 8UA","W00002530",26,93
"LD3 8UA","W00002693",2,7
"LD3 8UT","W00002524",1,13
"LD3 8UT","W00002526",7,88
"LD3 8YA","W00002524",16,73
"LD3 8YA","W00002526",6,27
"LD3 8YH","W00002524",19,32
"LD3 8YH","W00002528",41,68
"LD3 9AA","W00002628",3,43
"LD3 9AA","W00002634",4,57
"LD3 9AS","W00002631",14,93
"LD3 9AS","W00009778",1,7
"LD3 9BA","W00002631",6,67
"LD3 9BA","W00009778",3,33
"LD3 9DH","W00002629",18,82
"LD3 9DH","W00009777",4,18
"LD3 9DS","W00002631",5,17
"LD3 9DS","W00009777",24,83
"LD3 9DT","W00002631",24,49
"LD3 9DT","W00009777",25,51
"LD3 9DY","W00002631",4,29
"LD3 9DY","W00009777",10,71
"LD3 9EA","W00002616",68,97
"LD3 9EA","W00009777",2,3
"LD3 9HA","W00002631",5,16
"LD3 9HA","W00009778",26,84
"LD3 9HD","W00002631",7,41
"LD3 9HD","W00009778",10,59
"LD3 9HN","W00009776",11,73
"LD3 9HN","W00009777",4,27
"LD3 9LN","W00002346",33,79
"LD3 9LN","W00002620",4,10
"LD3 9LN","W00002694",5,12
"LD3 9LT","W00002693",19,90
"LD3 9LT","W00002694",2,10
"LD3 9ND","W00002693",6,26
"LD3 9ND","W00002694",17,74
"LD3 9PG","W00002620",2,67
"LD3 9PG","W00002694",1,33
"LD3 9RE","W00002346",59,98
"LD3 9RE","W00002692",1,2
"LD3 9RF","W00002346",30,68
"LD3 9RF","W00002692",14,32
"LD3 9RR","W00002692",8,36
"LD3 9RR","W00002694",14,64
"LD3 9TA","W00002345",6,50
"LD3 9TA","W00002347",6,50
"LD3 9TF","W00002346",21,68
"LD3 9TF","W00002347",10,32
"LD3 9TH","W00002345",10,71
"LD3 9TH","W00002346",4,29
"LD3 9TS","W00002346",9,90
"LD3 9TS","W00002347",1,10
"LD4 4AA","W00002505",26,79
"LD4 4AA","W00002506",3,9
"LD4 4AA","W00002510",4,12
"LD4 4AS","W00002506",3,13
"LD4 4AS","W00002510",16,70
"LD4 4AS","W00002511",4,17
"LD4 4BD","W00002402",21,81
"LD4 4BD","W00002506",5,19
"LD4 4DA","W00002505",1,20
"LD4 4DA","W00002510",4,80
"LD5 4RJ","W00002507",49,96
"LD5 4RJ","W00002509",2,4
"LD5 4SE","W00002507",5,56
"LD5 4SE","W00002510",4,44
"LD5 4SL","W00002507",2,13
"LD5 4SL","W00002508",14,88
"LD5 4SU","W00002508",27,93
"LD5 4SU","W00002509",2,7
"LD5 4TE","W00002508",37,93
"LD5 4TE","W00003655",3,8
"LD5 4TP","W00002508",16,94
"LD5 4TP","W00002510",1,6
"LD5 4TW","W00002508",7,88
"LD5 4TW","W00002510",1,13
"LD5 4UE","W00002404",5,56
"LD5 4UE","W00002510",4,44
"LD5 4YG","W00002404",4,40
"LD5 4YG","W00002510",6,60
"LD6 5AB","W00002599",13,29
"LD6 5AB","W00002603",32,71
"LD6 5AW","W00002603",1,3
"LD6 5AW","W00002604",36,97
"LD6 5BH","W00002542",13,27
"LD6 5BH","W00002599",35,73
"LD6 5DL","W00002599",6,29
"LD6 5DL","W00002603",15,71
"LD6 5DN","W00002599",16,73
"LD6 5DN","W00002601",6,27
"LD6 5HF","W00002405",10,56
"LD6 5HF","W00002598",8,44
"LD6 5HP","W00002405",3,8
"LD6 5HP","W00002598",37,93
"LD6 5LT","W00002543",35,55
"LD6 5LT","W00002602",29,45
"LD6 5NA","W00002543",3,7
"LD6 5NA","W00002544",41,93
"LD6 5ND","W00002540",33,94
"LD6 5ND","W00002544",2,6
"LD6 5NH","W00002541",2,20
"LD6 5NH","W00002543",8,80
"LD6 5NL","W00002541",2,50
"LD6 5NL","W00002542",2,50
"LD6 5NR","W00002543",10,45
"LD6 5NR","W00002600",2,9
"LD6 5NR","W00002602",10,45
"LD6 5NT","W00002542",12,57
"LD6 5NT","W00002543",9,43
"LD6 5PP","W00002602",5,15
"LD6 5PP","W00002604",28,85
"LD7 1BT","W00002394",0,0
"LD7 1BT","W00002396",47,100
"LD7 1DG","W00002396",70,95
"LD7 1DG","W00002399",4,5
"LD7 1DN","W00002392",6,33
"LD7 1DN","W00002396",12,67
"LD7 1DT","W00002391",70,99
"LD7 1DT","W00002393",1,1
"LD7 1EE","E00147712",2,13
"LD7 1EE","W00002391",14,88
"LD7 1EN","W00002391",6,15
"LD7 1EN","W00002400",34,85
"LD7 1ES","W00002394",1,2
"LD7 1ES","W00002400",55,98
"LD7 1EU","W00002394",2,9
"LD7 1EU","W00002400",21,91
"LD7 1EY","W00002394",58,92
"LD7 1EY","W00002400",5,8
"LD7 1HA","W00002392",4,57
"LD7 1HA","W00002394",3,43
"LD7 1HB","W00002390",73,97
"LD7 1HB","W00002399",2,3
"LD7 1HY","W00002393",156,99
"LD7 1HY","W00002399",2,1
"LD7 1LA","W00002397",4,9
"LD7 1LA","W00002398",39,91
"LD7 1LB","W00002397",15,25
"LD7 1LB","W00002398",46,75
"LD7 1LU","E00070945",12,31
"LD7 1LU","W00002398",27,69
"LD7 1NA","E00070945",5,17
"LD7 1NA","W00002398",24,83
"LD7 1NE","E00147709",3,7
"LD7 1NE","E00147712",42,93
"LD7 1PB","W00002473",9,82
"LD7 1PB","W00002474",2,18
"LD7 1PT","W00002276",3,10
"LD7 1PT","W00002277",23,79
"LD7 1PT","W00002473",3,10
"LD7 1RA","W00002277",13,35
"LD7 1RA","W00002473",24,65
"LD7 1SF","W00002473",3,33
"LD7 1SF","W00002474",6,67
"LD7 1TN","E00147710",13,87
"LD7 1TN","E00147712",2,13
"LD7 1TT","E00147710",2,33
"LD7 1TT","W00002276",4,67
"LD7 1YD","E00147710",3,13
"LD7 1YD","W00002277",20,87
"LD7 1YU","E00147708",26,84
"LD7 1YU","W00002277",5,16
"LD8 2AF","W00002591",3,17
"LD8 2AF","W00002592",15,83
"LD8 2AG","W00002591",24,96
"LD8 2AG","W00002592",1,4
"LD8 2AH","W00002591",3,60
"LD8 2AH","W00002592",2,40
"LD8 2AS","W00002591",21,95
"LD8 2AS","W00002592",1,5
"LD8 2AT","W00002594",2,3
"LD8 2AT","W00002595",76,97
