"Postcode","OA_Code","Total","Percentage"
"CT149JT","E00122971",7,21
"CT149JT","E00122972",27,79
"CT149JY","E00122974",104,99
"CT149JY","E00122975",1,1
"CT149LG","E00122867",6,9
"CT149LG","E00122962",61,91
"CT149LH","E00122867",46,79
"CT149LH","E00122976",12,21
"CT149LJ","E00122867",66,97
"CT149LJ","E00122868",2,3
"CT149LL","E00122867",3,4
"CT149LL","E00122868",76,96
"CT149LP","E00122867",5,18
"CT149LP","E00122868",23,82
"CT149LQ","E00122867",40,41
"CT149LQ","E00122962",58,59
"CT149PR","E00122937",19,51
"CT149PR","E00122978",18,49
"CT149PS","E00122955",91,70
"CT149PS","E00122978",39,30
"CT149QA","E00122943",115,99
"CT149QA","E00122944",1,1
"CT149QJ","E00122934",45,62
"CT149QJ","E00122949",28,38
"CT149QL","E00122935",43,38
"CT149QL","E00122950",70,62
"CT149QU","E00122958",49,96
"CT149QU","E00122975",2,4
"CT149QX","E00122971",7,7
"CT149QX","E00122972",60,60
"CT149QX","E00122975",33,33
"CT149RE","E00122944",1,2
"CT149RE","E00122946",56,98
"CT149SR","E00122943",121,98
"CT149SR","E00122944",2,2
"CT149WE","E00122934",15,71
"CT149WE","E00122949",6,29
"CT149WG","E00122945",10,27
"CT149WG","E00122949",27,73
"CT154AX","E00122872",2,11
"CT154AX","E00122873",17,89
"CT154AY","E00122873",4,13
"CT154AY","E00122876",27,87
"CT154AZ","E00122874",2,20
"CT154AZ","E00122876",8,80
"CT154GP","E00122873",15,63
"CT154GP","E00122874",9,38
"CT154JZ","E00122811",7,70
"CT154JZ","E00122812",3,30
"CT155AU","E00122864",6,75
"CT155AU","E00122866",2,25
"CT155BB","E00122866",9,82
"CT155BB","E00122879",2,18
"CT155BS","E00122863",34,92
"CT155BS","E00122865",3,8
"CT155DG","E00122863",21,88
"CT155DG","E00122864",3,13
"CT155EN","E00171553",11,65
"CT155EN","E00171557",6,35
"CT155EP","E00171553",14,70
"CT155EP","E00171557",6,30
"CT156AR","E00123044",26,93
"CT156AR","E00123045",2,7
"CT156AZ","E00123042",67,94
"CT156AZ","E00123044",4,6
"CT156BG","E00123042",1,7
"CT156BG","E00123044",13,93
"CT156DH","E00123038",11,92
"CT156DH","E00123039",1,8
"CT156DL","E00123038",5,13
"CT156DL","E00123043",34,87
"CT156JE","E00123044",13,33
"CT156JE","E00123045",27,68
"CT156SS","E00123039",4,44
"CT156SS","E00123044",5,56
"CT157AB","E00122843",2,22
"CT157AB","E00122930",7,78
"CT157AW","E00122843",4,67
"CT157AW","E00122930",2,33
"CT157BS","E00122843",2,50
"CT157BS","E00123019",2,50
"CT157DH","E00122842",3,75
"CT157DH","E00122843",1,25
"CT157DJ","E00122843",1,14
"CT157DJ","E00123019",6,86
"CT157DL","E00122843",12,67
"CT157DL","E00123019",6,33
"CT157DS","E00123018",19,46
"CT157DS","E00123019",22,54
"CT157EH","E00123019",8,73
"CT157EH","E00124583",3,27
"CT157GZ","E00122878",17,81
"CT157GZ","E00122882",4,19
"CT157HJ","E00122869",5,14
"CT157HJ","E00124583",31,86
"CT157JG","E00122812",3,12
"CT157JG","E00122877",22,88
"CT157JU","E00122904",2,3
"CT157JU","E00122905",63,97
"CT157PB","E00122882",75,97
"CT157PB","E00122883",2,3
"CT161AB","E00122848",40,89
"CT161AB","E00122849",5,11
"CT161AF","E00122848",6,50
"CT161AF","E00122849",6,50
"CT161DN","E00123092",14,54
"CT161DN","E00123098",12,46
"CT161EZ","E00122848",59,54
"CT161EZ","E00123104",51,46
"CT161FW","E00123104",8,47
"CT161FW","E00123105",9,53
"CT161HA","E00122848",59,77
"CT161HA","E00123104",18,23
"CT161QB","E00122844",1,17
"CT161QB","E00122846",5,83
"CT161QS","E00122845",12,14
"CT161QS","E00122849",74,86
"CT161SH","E00122848",4,6
"CT161SH","E00122851",65,94
"CT161SN","E00122850",4,27
"CT161SN","E00122851",11,73
"CT162AS","E00122828",25,96
"CT162AS","E00122831",1,4
"CT162BF","E00122828",12,31
"CT162BF","E00122831",27,69
"CT162EX","E00171554",62,25
"CT162EX","E00171558",183,75
"CT162FB","E00171554",13,12
"CT162FB","E00171558",100,88
"CT162GH","E00171554",91,67
"CT162GH","E00171555",45,33
"CT162GN","E00171554",2,3
"CT162GN","E00171555",69,97
"CT162GP","E00171554",47,64
"CT162GP","E00171555",21,29
"CT162GP","E00171558",5,7
"CT162LL","E00123057",32,51
"CT162LL","E00123103",31,49
"CT162LS","E00123057",62,70
"CT162LS","E00123103",27,30
"CT162LT","E00123057",18,58
"CT162LT","E00123103",13,42
"CT162NL","E00123055",5,6
"CT162NL","E00123058",83,94
"CT163DJ","E00122904",1,4
"CT163DJ","E00122909",24,96
"CT163DU","E00122907",2,8
"CT163DU","E00122909",22,92
"CT163EE","E00122909",1,5
"CT163EE","E00123027",19,95
"CT163ET","E00123141",24,86
"CT163ET","E00123149",4,14
"CT163HB","E00123144",5,5
"CT163HB","E00123152",89,95
"CT163JN","E00123148",13,93
"CT163JN","E00123151",1,7
"CT163NB","E00123140",165,98
"CT163NB","E00123143",3,2
"CT170AA","E00122932",3,3
"CT170AA","E00123098",89,97
"CT170AD","E00122931",19,12
"CT170AD","E00123091",137,88
"CT170BF","E00123091",27,47
"CT170BF","E00123102",30,53
"CT170BH","E00123093",1,1
"CT170BH","E00123100",115,99
"CT170BN","E00123095",1,2
"CT170BN","E00123106",45,98
"CT170EX","E00123056",2,2
"CT170EX","E00123062",89,98
"CT170FZ","E00123061",9,6
"CT170FZ","E00123062",143,94
"CT170JA","E00123056",114,95
"CT170JA","E00123062",6,5
"CT170JB","E00123031",13,76
"CT170JB","E00123049",4,24
"CT170JL","E00123051",19,90
"CT170JL","E00123053",2,10
"CT170LA","E00123051",58,84
"CT170LA","E00123056",11,16
"CT170NZ","E00123094",27,34
"CT170NZ","E00123097",52,66
"CT170RB","E00123028",2,2
"CT170RB","E00123030",100,98
"CT170RH","E00122932",1,2
"CT170RH","E00123026",56,95
"CT170RH","E00123028",2,3
"CT170SA","E00123031",54,55
"CT170SA","E00123048",44,45
"CT170SN","E00123057",20,71
"CT170SN","E00123058",8,29
"CT170ST","E00123089",17,61
"CT170ST","E00123106",11,39
"CT170TG","E00123048",66,97
"CT170TG","E00123052",2,3
"CT170WN","E00123096",26,57
"CT170WN","E00123102",20,43
"CT170XD","E00123048",12,36
"CT170XD","E00123053",21,64
"CT179BZ","E00123108",34,97
"CT179BZ","E00123113",1,3
"CT179EX","E00122927",25,60
"CT179EX","E00122928",13,31
"CT179EX","E00122929",4,10
"CT179NT","E00122919",1,4
"CT179NT","E00122920",26,96
"CT179PB","E00122918",45,79
"CT179PB","E00123096",12,21
"CT179RF","E00122913",2,10
"CT179RF","E00122917",19,90
"CT179SA","E00122931",32,55
"CT179SA","E00122932",26,45
"CT179SF","E00122931",107,99
"CT179SF","E00122932",1,1
"CT179SZ","E00122913",26,65
"CT179SZ","E00122922",14,35
"CT187AD","E00124611",4,17
"CT187AD","E00171569",19,83
"CT187AE","E00171569",17,36
"CT187AE","E00171570",30,64
"CT187AF","E00124611",2,12
"CT187AF","E00171565",15,88
"CT187AG","E00171565",1,3
"CT187AG","E00171575",36,97
"CT187AR","E00124576",24,92
"CT187AR","E00171570",2,8
"CT187AW","E00123019",7,88
"CT187AW","E00124576",1,13
"CT187AX","E00171566",27,42
"CT187AX","E00171571",37,58
"CT187DL","E00124585",2,9
"CT187DL","E00171566",20,91
"CT187DZ","E00124566",20,77
"CT187DZ","E00124585",6,23
"CT187EG","E00124344",32,94
"CT187EG","E00171570",2,6
"CT187FP","E00124573",24,14
"CT187FP","E00124574",142,86
"CT187HL","E00122841",4,67
"CT187HL","E00124336",2,33
"CT187HY","E00122839",167,96
"CT187HY","E00122843",7,4
"CT187LJ","E00122839",3,12
"CT187LJ","E00122840",23,88
"CT187NJ","E00171565",29,31
"CT187NJ","E00171575",65,69
"CT187PE","E00124571",37,80
"CT187PE","E00124581",9,20
"CT187PG","E00124572",77,97
"CT187PG","E00124581",2,3
"CT187PU","E00171573",20,29
"CT187PU","E00171574",49,71
"CT187PX","E00124571",11,17
"CT187PX","E00171573",52,83
"CT187PY","E00124571",4,27
"CT187PY","E00124581",11,73
"CT187PZ","E00124571",4,5
"CT187PZ","E00124581",70,91
"CT187PZ","E00171574",3,4
"CT187QE","E00171564",13,87
"CT187QE","E00171577",2,13
"CT187QG","E00124581",27,38
"CT187QG","E00171574",45,63
"CT187QH","E00124573",95,97
"CT187QH","E00124580",3,3
"CT187QJ","E00171564",17,57
"CT187QJ","E00171565",13,43
"CT187QL","E00171564",24,75
"CT187QL","E00171565",8,25
"CT187QP","E00171564",65,44
"CT187QP","E00171565",4,3
"CT187QP","E00171568",45,30
"CT187QP","E00171572",35,23
"CT187QR","E00124581",6,86
"CT187QR","E00171574",1,14
"CT187QS","E00171565",132,81
"CT187QS","E00171572",30,19
"CT187QX","E00124571",7,6
"CT187QX","E00124581",4,4
"CT187QX","E00171574",98,90
"CT187RB","E00171563",29,35
"CT187RB","E00171564",53,65
"CT187RR","E00171569",14,52
"CT187RR","E00171570",13,48
"CT187SB","E00171564",48,34
"CT187SB","E00171568",94,66
"CT187SF","E00171563",9,9
"CT187SF","E00171564",82,81
"CT187SF","E00171568",10,10
"CT187SP","E00171564",2,6
"CT187SP","E00171570",34,94
"CT187TH","E00171570",12,33
"CT187TH","E00171577",24,67
"CT187TL","E00171566",137,53
"CT187TL","E00171567",123,47
"CT187TS","E00171566",9,13
"CT187TS","E00171567",63,88
"CT188BJ","E00124499",1,20
"CT188BJ","E00124614",4,80
"CT188DG","E00124588",5,31
"CT188DG","E00124613",11,69
"CT188DH","E00124588",19,50
"CT188DH","E00124599",9,24
"CT188DH","E00124613",10,26
"CT188DZ","E00124588",6,22
"CT188DZ","E00124609",21,78
"CT188HD","E00124304",5,11
"CT188HD","E00124593",42,89
"CT188JT","E00124566",19,86
"CT188JT","E00124585",3,14
"CT188JZ","E00124304",5,28
"CT188JZ","E00124566",13,72
"CT188LL","E00124304",1,14
"CT188LL","E00124566",6,86
"CT188LP","E00124566",12,71
"CT188LP","E00124583",5,29
"CT188LR","E00124566",16,38
"CT188LR","E00124585",26,62
"CT188LW","E00124566",21,84
"CT188LW","E00124583",4,16
"CT188NY","E00124609",7,50
"CT188NY","E00124610",7,50
"CT194AA","E00124425",12,32
"CT194AA","E00124448",26,68
"CT194AB","E00124425",36,51
"CT194AB","E00124448",34,49
"CT194BN","E00124420",1,2
"CT194BN","E00124423",49,98
"CT194EQ","E00124422",101,93
"CT194EQ","E00124424",8,7
"CT194HQ","E00124321",7,6
"CT194HQ","E00124324",118,94
"CT194JH","E00124324",61,50
"CT194JH","E00124419",62,50
"CT194NL","E00124312",4,22
"CT194NL","E00124428",14,78
"CT194NX","E00124312",5,17
"CT194NX","E00124428",24,83
"CT194PJ","E00124319",39,78
"CT194PJ","E00124428",11,22
"CT195AZ","E00124364",26,58
"CT195AZ","E00124450",19,42
"CT195BA","E00124364",61,46
"CT195BA","E00124450",73,54
"CT195DH","E00124362",11,31
"CT195DH","E00124446",25,69
"CT195DN","E00124437",5,56
"CT195DN","E00124446",4,44
"CT195LB","E00124422",21,44
"CT195LB","E00124448",27,56
"CT195LD","E00124422",18,43
"CT195LD","E00124444",24,57
"CT195NU","E00124353",5,29
"CT195NU","E00124438",12,71
"CT195QP","E00124360",32,86
"CT195QP","E00124363",5,14
"CT196AT","E00124373",1,2
"CT196AT","E00124382",65,98
"CT196BS","E00124379",1,4
"CT196BS","E00124382",22,96
"CT196DS","E00124366",55,96
"CT196DS","E00124372",2,4
"CT196DT","E00124366",92,91
"CT196DT","E00124371",9,9
"CT196EJ","E00124351",79,91
"CT196EJ","E00124359",8,9
"CT196HJ","E00124342",33,60
"CT196HJ","E00124352",22,40
"CT196HL","E00124342",53,52
"CT196HL","E00124365",49,48
"CT196NU","E00124341",16,52
"CT196NU","E00124352",15,48
"CT196NX","E00124341",49,51
"CT196NX","E00124352",47,49
"CT196PR","E00124337",8,23
"CT196PR","E00124371",27,77
"CT196PU","E00124371",48,94
"CT196PU","E00124377",3,6
"CT201EF","E00171560",11,26
"CT201EF","E00171576",31,74
"CT201EX","E00124385",3,50
"CT201EX","E00171578",3,50
"CT201EY","E00171559",6,7
"CT201EY","E00171578",81,93
"CT201HH","E00124392",28,97
"CT201HH","E00171576",1,3
"CT201HJ","E00124391",6,11
"CT201HJ","E00171576",48,89
"CT201JB","E00124380",1,2
"CT201JB","E00124390",47,98
"CT201LZ","E00124379",27,47
"CT201LZ","E00124383",30,53
"CT201NB","E00124378",5,10
"CT201NB","E00124383",45,90
"CT201NL","E00124378",40,95
"CT201NL","E00124383",2,5
"CT201RL","E00124385",2,11
"CT201RL","E00124394",0,0
"CT201RL","E00171578",16,89
"CT201RN","E00124369",14,30
"CT201RN","E00124385",32,70
"CT201SR","E00124385",8,89
"CT201SR","E00124394",1,11
"CT202AZ","E00124386",10,59
"CT202AZ","E00171560",7,41
"CT202ED","E00124407",23,34
"CT202ED","E00124418",44,66
"CT202HA","E00124387",22,20
"CT202HA","E00124414",90,80
"CT202HB","E00124387",35,58
"CT202HB","E00124414",25,42
"CT202HD","E00124387",37,88
"CT202HD","E00124414",5,12
"CT202HW","E00124404",74,99
"CT202HW","E00124406",1,1
"CT202JG","E00124415",11,48
"CT202JG","E00124462",12,52
"CT202LB","E00124412",13,81
"CT202LB","E00124415",3,19
"CT202QH","E00124396",55,96
"CT202QH","E00124398",2,4
"CT202RL","E00124387",46,51
"CT202RL","E00124405",44,49
"CT202RR","E00124388",17,20
"CT202RR","E00124405",66,80
"CT202TD","E00124388",7,10
"CT202TD","E00124405",61,90
"CT203AB","E00124462",31,94
"CT203AB","E00124463",2,6
"CT203AH","E00124461",60,97
"CT203AH","E00124463",2,3
"CT203AN","E00124461",1,20
"CT203AN","E00124464",4,80
"CT203AT","E00124464",1,5
"CT203AT","E00124465",19,95
"CT203AZ","E00124462",2,40
"CT203AZ","E00124463",3,60
"CT203BF","E00124461",8,73
"CT203BF","E00124464",3,27
"CT203BW","E00124457",21,91
"CT203BW","E00124460",2,9
"CT203DR","E00124453",4,10
"CT203DR","E00124454",36,90
"CT203DX","E00124453",17,94
"CT203DX","E00124454",1,6
"CT203LU","E00124329",41,95
"CT203LU","E00124332",2,5
"CT203PR","E00124423",6,29
"CT203PR","E00124455",15,71
"CT203PW","E00124426",24,56
"CT203PW","E00124455",19,44
"CT203QA","E00124411",44,79
"CT203QA","E00124425",12,21
"CT203QB","E00124411",5,20
"CT203QB","E00124425",20,80
"CT203RA","E00124415",21,84
"CT203RA","E00124462",4,16
"CT203RE","E00124415",3,75
"CT203RE","E00124462",1,25
"CT203TA","E00124453",36,95
"CT203TA","E00124454",2,5
"CT2 0AA","E00122318",2,25
"CT2 0AA","E00122415",6,75
"CT2 0BE","E00122411",2,3
"CT2 0BE","E00122412",56,97
"CT2 0BG","E00122415",3,75
"CT2 0BG","E00122416",1,25
"CT2 0BW","E00122413",33,52
"CT2 0BW","E00122415",30,48
"CT2 0NQ","E00122415",44,86
"CT2 0NQ","E00122418",1,2
"CT2 0NQ","E00167556",6,12
"CT214AS","E00124474",2,6
"CT214AS","E00124476",34,94
"CT214BX","E00124475",29,29
"CT214BX","E00124614",5,5
"CT214BX","E00124615",67,66
"CT214DF","E00124477",23,61
"CT214DF","E00124514",15,39
"CT214DQ","E00124504",13,87
"CT214DQ","E00124616",2,13
"CT214EG","E00124537",29,25
"CT214EG","E00124539",89,75
"CT214EW","E00124538",5,5
"CT214EW","E00124539",98,95
"CT214JB","E00124538",48,94
"CT214JB","E00124542",3,6
"CT214JD","E00124538",19,70
"CT214JD","E00124542",8,30
"CT214JH","E00124477",11,18
"CT214JH","E00124514",50,82
"CT214JP","E00124538",83,97
"CT214JP","E00124539",3,3
"CT214LD","E00124537",5,15
"CT214LD","E00124541",29,85
"CT214NX","E00124502",33,85
"CT214NX","E00124541",6,15
"CT214PP","E00124473",28,56
"CT214PP","E00124614",22,44
"CT215AH","E00124480",2,13
"CT215AH","E00124485",14,88
"CT215AT","E00124480",34,94
"CT215AT","E00124482",2,6
"CT215BE","E00124480",1,2
"CT215BE","E00124482",49,98
"CT215BQ","E00124480",3,20
"CT215BQ","E00124482",12,80
"CT215DP","E00124480",36,95
"CT215DP","E00124483",2,5
"CT215DT","E00124480",20,45
"CT215DT","E00124490",24,55
"CT215DX","E00124474",79,96
"CT215DX","E00124481",3,4
"CT215EJ","E00124474",10,83
"CT215EJ","E00124480",2,17
"CT215EY","E00124474",6,50
"CT215EY","E00124490",6,50
"CT215EZ","E00124474",39,83
"CT215EZ","E00124490",8,17
"CT215HB","E00124473",10,43
"CT215HB","E00124490",13,57
"CT215HL","E00124473",24,63
"CT215HL","E00124490",14,37
"CT215HN","E00124473",12,55
"CT215HN","E00124490",10,45
"CT215JL","E00124480",3,18
"CT215JL","E00124483",14,82
"CT215LD","E00124482",5,16
"CT215LD","E00124483",27,84
"CT215LH","E00124480",2,9
"CT215LH","E00124483",20,91
"CT215PW","E00124494",21,91
"CT215PW","E00124497",2,9
"CT215QP","E00124492",61,79
"CT215QP","E00124496",16,21
"CT215RD","E00124492",21,100
"CT215RD","E00124495",0,0
"CT215RW","E00124453",51,70
"CT215RW","E00124493",22,30
"CT215SA","E00124489",3,27
"CT215SA","E00124495",8,73
"CT215SL","E00124493",4,11
"CT215SL","E00124501",34,89
"CT215TP","E00124453",85,89
"CT215TP","E00124493",10,11
"CT215UE","E00124483",23,40
"CT215UE","E00124497",34,60
"CT215WD","E00124492",6,60
"CT215WD","E00124496",4,40
"CT215XE","E00124494",9,39
"CT215XE","E00124499",14,61
"CT216BF","E00124467",23,70
"CT216BF","E00124486",10,30
"CT216BH","E00124482",2,3
"CT216BH","E00124486",69,97
"CT216BN","E00124467",7,78
"CT216BN","E00124486",2,22
"CT216BT","E00124470",2,2
"CT216BT","E00124472",119,98
"CT216HS","E00124467",46,96
"CT216HS","E00124469",2,4
"CT216JQ","E00124479",2,3
"CT216JQ","E00124516",56,97
"CT216QG","E00124508",19,90
"CT216QG","E00124511",2,10
"CT2 7EY","E00122352",19,43
"CT2 7EY","E00122355",25,57
"CT2 7HF","E00122375",5,6
"CT2 7HF","E00122376",85,94
"CT2 7HJ","E00122359",42,81
"CT2 7HJ","E00122464",10,19
"CT2 7HN","E00122359",43,93
"CT2 7HN","E00122464",3,7
"CT2 7JB","E00122356",7,18
"CT2 7JB","E00122373",31,82
"CT2 7JH","E00122350",1,6
"CT2 7JH","E00122373",17,94
"CT2 7LR","E00122460",7,20
"CT2 7LR","E00167557",28,80
"CT2 7TS","E00122358",46,60
"CT2 7TS","E00122359",31,40
"CT2 8AD","E00122355",2,10
"CT2 8AD","E00122461",1,5
"CT2 8AD","E00167527",17,85
"CT2 8AG","E00122352",17,16
"CT2 8AG","E00122360",91,84
"CT2 8AU","E00122470",53,95
"CT2 8AU","E00122476",3,5
"CT2 8NE","E00122200",17,25
"CT2 8NE","E00122479",50,75
"CT2 8NF","E00122200",16,73
"CT2 8NF","E00122484",6,27
"CT2 8NN","E00122198",6,60
"CT2 8NN","E00122200",4,40
"CT2 8NS","E00122484",2,25
"CT2 8NS","E00122486",6,75
"CT2 8QF","E00122486",1,13
"CT2 8QF","E00122488",7,88
"CT2 8QG","E00122486",3,38
"CT2 8QG","E00122488",5,63
"CT2 8SD","E00122354",58,85
"CT2 8SD","E00122355",10,15
"CT2 8SE","E00122354",16,44
"CT2 8SE","E00122355",20,56
"CT2 8SP","E00122354",82,96
"CT2 8SP","E00122356",3,4
"CT2 9BH","E00122195",4,22
"CT2 9BH","E00122513",14,78
"CT2 9BZ","E00122197",60,97
"CT2 9BZ","E00122199",2,3
"CT2 9DE","E00122196",1,2
"CT2 9DE","E00122197",57,98
"CT2 9DY","E00122194",2,40
"CT2 9DY","E00167557",3,60
"CT2 9ES","E00122105",3,21
"CT2 9ES","E00122106",11,79
"CT2 9EY","E00122105",2,11
"CT2 9EY","E00122107",17,89
"CT2 9HT","E00122105",21,91
"CT2 9HT","E00122107",2,9
"CT2 9HU","E00122105",3,43
"CT2 9HU","E00122110",4,57
"CT2 9JJ","E00122105",2,4
"CT2 9JJ","E00122107",45,96
"CT2 9JR","E00122110",16,76
"CT2 9JR","E00122111",5,24
"CT2 9JX","E00122110",5,33
"CT2 9JX","E00124651",10,67
"CT2 9LU","E00122102",6,33
"CT2 9LU","E00167557",12,67
"CT2 9LZ","E00122102",2,13
"CT2 9LZ","E00122103",13,87
"CT3 1DW","E00122901",1,3
"CT3 1DW","E00122902",31,97
"CT3 1ER","E00122895",4,16
"CT3 1ER","E00122903",21,84
"CT3 1JE","E00122895",3,33
"CT3 1JE","E00122898",6,67
"CT3 1JJ","E00122899",11,73
"CT3 1JJ","E00122903",4,27
"CT3 1JL","E00122896",13,36
"CT3 1JL","E00122903",23,64
"CT3 1JY","E00122893",3,27
"CT3 1JY","E00122897",8,73
"CT3 1LD","E00122897",20,91
"CT3 1LD","E00123084",2,9
"CT3 1LE","E00122897",36,90
"CT3 1LE","E00123084",4,10
"CT3 1LN","E00122896",2,5
"CT3 1LN","E00122897",38,95
"CT3 1LP","E00122893",6,11
"CT3 1LP","E00122903",49,89
"CT3 1RD","E00122278",10,83
"CT3 1RD","E00122284",2,17
"CT3 1SX","E00122279",7,35
"CT3 1SX","E00122282",13,65
"CT3 1UH","E00122279",2,3
"CT3 1UH","E00122283",69,97
"CT3 1UJ","E00122281",70,99
"CT3 1UJ","E00122283",1,1
"CT3 2BD","E00122891",4,9
"CT3 2BD","E00122892",42,91
"CT3 2BG","E00122887",4,8
"CT3 2BG","E00122890",45,92
"CT3 2BQ","E00122887",7,70
"CT3 2BQ","E00122890",3,30
"CT3 2BW","E00122891",59,94
"CT3 2BW","E00123084",4,6
"CT3 2DA","E00122884",17,77
"CT3 2DA","E00123083",5,23
"CT3 2DG","E00122888",27,93
"CT3 2DG","E00122892",2,7
"CT3 2ES","E00122888",23,92
"CT3 2ES","E00123084",2,8
"CT3 2HF","E00122887",44,90
"CT3 2HF","E00122890",5,10
"CT3 2JB","E00122885",6,35
"CT3 2JB","E00122886",11,65
"CT3 2JE","E00122886",22,33
"CT3 2JE","E00122889",45,67
"CT3 2JH","E00122887",1,3
"CT3 2JH","E00122889",38,97
"CT3 3AF","E00122799",41,87
"CT3 3AF","E00122806",6,13
"CT3 3BL","E00122800",17,85
"CT3 3BL","E00122802",3,15
"CT3 3BX","E00122800",26,96
"CT3 3BX","E00122802",1,4
"CT3 3LA","E00122064",4,67
"CT3 3LA","E00122065",2,33
"CT3 4AF","E00122277",57,89
"CT3 4AF","E00122281",7,11
"CT3 4AP","E00122277",27,55
"CT3 4AP","E00122413",22,45
"CT3 4AR","E00122281",2,6
"CT3 4AR","E00122413",32,94
"CT3 4AT","E00122281",2,67
"CT3 4AT","E00122284",1,33
"CT3 4AZ","E00122281",1,20
"CT3 4AZ","E00122284",4,80
"CT3 4EB","E00122287",18,78
"CT3 4EB","E00122290",5,22
"CT3 4GA","E00167547",14,12
"CT3 4GA","E00167552",100,88
"CT3 4GB","E00167547",17,20
"CT3 4GB","E00167552",67,80
"CT3 4HN","E00122291",6,14
"CT3 4HN","E00167549",36,86
"CT3 4JX","E00122289",4,11
"CT3 4JX","E00122290",31,89
"CT3 4JY","E00122289",1,8
"CT3 4JY","E00122290",12,92
"CT3 4NG","E00122403",13,81
"CT3 4NG","E00122404",3,19
"CT4 5BL","E00122297",2,4
"CT4 5BL","E00122300",43,96
"CT4 5EL","E00122282",4,80
"CT4 5EL","E00122296",1,20
"CT4 5PB","E00122124",14,48
"CT4 5PB","E00122127",4,14
"CT4 5PB","E00122298",11,38
"CT4 5PD","E00122124",4,8
"CT4 5PD","E00122298",42,84
"CT4 5PD","E00122302",4,8
"CT4 5PE","E00122124",1,13
"CT4 5PE","E00122127",7,88
"CT4 5PG","E00122124",12,86
"CT4 5PG","E00122127",2,14
"CT4 5PP","E00122126",27,75
"CT4 5PP","E00122127",9,25
"CT4 5PR","E00122126",56,90
"CT4 5PR","E00122128",6,10
"CT4 5PU","E00122128",16,59
"CT4 5PU","E00124309",11,41
"CT4 5PW","E00122126",33,79
"CT4 5PW","E00122127",9,21
"CT4 5QT","E00122125",3,6
"CT4 5QT","E00122126",48,94
"CT4 5RY","E00122125",6,21
"CT4 5RY","E00122128",23,79
"CT4 6AH","E00124307",12,32
"CT4 6AH","E00124308",25,68
"CT4 6AJ","E00124307",21,95
"CT4 6AJ","E00124308",1,5
"CT4 6DA","E00124309",2,22
"CT4 6DA","E00124586",7,78
"CT4 6DF","E00124309",10,83
"CT4 6DF","E00124586",2,17
"CT4 6EF","E00122069",7,35
"CT4 6EF","E00122127",13,65
"CT4 6EQ","E00122127",7,64
"CT4 6EQ","E00122298",4,36
"CT4 6HP","E00122065",7,44
"CT4 6HP","E00122071",9,56
"CT4 6JS","E00122069",6,50
"CT4 6JS","E00122072",6,50
"CT4 6LY","E00122069",2,40
"CT4 6LY","E00124307",3,60
"CT4 6NS","E00122069",1,3
"CT4 6NS","E00122869",33,97
"CT4 6QD","E00122067",83,92
"CT4 6QD","E00122069",7,8
"CT4 6XS","E00124304",16,57
"CT4 6XS","E00124592",12,43
"CT4 6YA","E00124304",9,41
"CT4 6YA","E00124592",13,59
"CT4 7BD","E00122123",11,27
"CT4 7BD","E00122514",30,73
"CT4 7EW","E00121793",14,88
"CT4 7EW","E00121794",2,13
"CT4 7HZ","E00122120",1,33
"CT4 7HZ","E00122121",2,67
"CT4 7NJ","E00122193",10,91
"CT4 7NJ","E00122195",1,9
"CT4 7NL","E00122193",41,82
"CT4 7NL","E00122195",4,8
"CT4 7NL","E00124651",5,10
"CT4 7PS","E00167530",10,13
"CT4 7PS","E00167535",66,87
"CT4 7TA","E00122112",3,3
"CT4 7TA","E00122118",71,73
"CT4 7TA","E00167530",23,24
"CT4 7TE","E00122118",35,88
"CT4 7TE","E00167535",5,13
"CT4 7TG","E00122118",14,8
"CT4 7TG","E00167530",119,66
"CT4 7TG","E00167535",48,27
"CT4 7TN","E00167529",12,30
"CT4 7TN","E00167535",28,70
"CT4 8AU","E00121790",2,5
"CT4 8AU","E00121792",39,95
"CT4 8BN","E00121789",25,96
"CT4 8BN","E00121792",1,4
"CT4 8DD","E00121788",3,38
"CT4 8DD","E00121791",5,63
"CT5 1JY","E00122210",31,66
"CT5 1JY","E00122211",16,34
"CT5 1NQ","E00122204",11,19
"CT5 1NQ","E00122220",47,81
"CT5 1QG","E00122160",6,10
"CT5 1QG","E00122164",55,90
"CT5 1QL","E00122160",4,57
"CT5 1QL","E00122164",3,43
"CT5 2AB","E00122209",113,77
"CT5 2AB","E00122431",34,23
"CT5 2AH","E00122430",27,84
"CT5 2AH","E00122435",5,16
"CT5 2BY","E00122428",17,74
"CT5 2BY","E00122432",6,26
"CT5 2DH","E00122430",14,29
"CT5 2DH","E00122435",35,71
"CT5 2DX","E00122218",39,70
"CT5 2DX","E00122435",17,30
"CT5 2DY","E00122218",44,88
"CT5 2DY","E00122423",6,12
"CT5 2DZ","E00122218",11,31
"CT5 2DZ","E00122423",24,69
"CT5 2EA","E00122221",17,57
"CT5 2EA","E00122423",13,43
"CT5 2EB","E00122221",18,64
"CT5 2EB","E00122423",10,36
"CT5 2JE","E00122423",60,97
"CT5 2JE","E00122426",2,3
"CT5 2LH","E00122142",5,45
"CT5 2LH","E00122427",6,55
"CT5 2LJ","E00122142",34,55
"CT5 2LJ","E00122427",28,45
"CT5 2LL","E00122139",14,40
"CT5 2LL","E00122433",21,60
"CT5 2LP","E00122139",24,67
"CT5 2LP","E00122433",12,33
"CT5 2LQ","E00122142",1,8
